NAME	TITLE	SCORE	
ZNF600		0.052043304	
GPATCH8		0.052043147	
ATP2A2		0.05203872	
RGMB		0.05198717	
RP11-452L6.5		0.05197901	
MRPS23		0.051970668	
MCTS2P		0.05192854	
MRPS33		0.051922973	
CDKAL1		0.0518868	
MATN1-AS1		0.051883187	
RP1-151B14.6		0.05185643	
DNAJB4		0.051851332	
MANEA-AS1		0.051845625	
WAC-AS1		0.051840153	
CBWD2		0.05180905	
SLFN12		0.051804252	
WDR70		0.051787917	
AASDHPPT		0.051786922	
CEP295		0.051776532	
ZKSCAN7		0.051761243	
MIR941-2		0.05175647	
ZNF682		0.051745642	
ZNF124		0.051733445	
AP001257.1		0.051714495	
ZBED6		0.0517128	
PMS2		0.05171264	
RP11-815I9.4		0.051711332	
EXOSC2		0.05170342	
USP30-AS1		0.051677432	
ZWILCH		0.05166905	
RAB29		0.051667377	
RP11-130L8.1		0.051629603	
HCG27		0.051623926	
SSRP1		0.05160839	
SAR1B		0.051604923	
ZCCHC4		0.05156306	
CTD-2538G9.5		0.051560882	
RNU6-807P		0.051551998	
TMEM30B		0.051546123	
ZNF383		0.051507402	
ABHD15		0.051501736	
MDM4		0.051501084	
SEC24B		0.051495943	
HDHD2		0.05148529	
ZNF254		0.051471777	
RNU6-323P		0.051466215	
MRPS18C		0.051462695	
SEC31A		0.051441167	
CLASP2		0.051421024	
AF011889.5		0.05141855	
GTF2H1		0.051411945	
RP11-423H2.1		0.051406562	
USP46		0.051384702	
SNHG3		0.051384367	
RCHY1		0.051330104	
G2E3		0.051313337	
EBLN2		0.051272754	
FLNB		0.05126262	
CASP7		0.05124054	
PLXDC1		0.051231764	
SP4		0.05120721	
SLC7A1		0.051174145	
PPP3CB-AS1		0.051172193	
RP5-884G6.2		0.05116868	
NAA20		0.051167015	
CLN8		0.051158726	
RP11-246A10.1		0.051151656	
TLK1		0.051134523	
PAPD4		0.05111489	
PTBP1		0.051090244	
CMKLR1		0.05107877	
LINC00847		0.051071137	
ZNF134		0.051061865	
ZMYM6		0.051049616	
RP11-638I2.2		0.051031075	
TMEM126A		0.051030453	
KBTBD11		0.05102883	
ALCAM		0.051023245	
SLC25A30		0.05102315	
SLC30A6		0.051013064	
TRAV20		0.051001657	
RC3H2		0.050989952	
SEPT7P2		0.05098008	
SFT2D3		0.050972365	
TBC1D31		0.05094958	
KPNA3		0.05093747	
TOMM5		0.050933704	
WDR12		0.050931618	
RNA5SP474		0.05092374	
WDHD1		0.050879132	
IL9R		0.05086741	
ZFYVE26		0.05085822	
METTL16		0.050850295	
PDP2		0.050849125	
ZCCHC9		0.050835468	
GGA2		0.050822552	
ZNF382		0.05080896	
WDR3		0.050755255	
NEK9		0.05074947	
KIAA0586		0.050735038	
TRAJ34		0.050733827	
COPS5		0.05073215	
MSL2		0.050708175	
BEND5		0.050699458	
PRKCE		0.050694946	
TPMT		0.05069457	
AC108004.3		0.05067294	
MYO18A		0.050656643	
RMDN1		0.050636392	
SNORA20		0.05062797	
CEP57L1		0.050617196	
OR7E7P		0.05060988	
ZNF717		0.050598267	
GMNN		0.050595485	
MAT2B		0.05057868	
RP4-575N6.4		0.050556898	
FAM204A		0.050554223	
RP4-665N4.8		0.050542437	
CLEC10A		0.050541677	
NPTXR		0.050530825	
ZNF664		0.05052751	
ATF1		0.05052644	
FLT4		0.050522227	
ATP10D		0.05049821	
CMC2		0.05046199	
MTMR9		0.05045487	
LEPROTL1		0.050434373	
ZNF785		0.05041332	
EED		0.05039483	
RP11-888D10.4		0.050385915	
DDX55		0.050379198	
RFC3		0.050376255	
RALA		0.050361574	
ZNF395		0.050320107	
CNOT2		0.050310075	
CTD-2561J22.2		0.05027261	
NUDCD2		0.050272077	
PAX8-AS1		0.050269466	
ZNF225		0.050264787	
ZNF684		0.050263748	
ZCCHC8		0.050262	
ATG14		0.05022903	
C12orf4		0.050209977	
CKS2		0.050186858	
HS1BP3-IT1		0.050155327	
SNHG1		0.050141476	
ZNF10		0.050137024	
CRY1		0.050106384	
LYSMD3		0.05010609	
RNU6-856P		0.050102886	
BRD2		0.050095305	
PHF3		0.05008702	
KIFAP3		0.050062485	
NAT1		0.050036423	
IGHV3-43		0.050018054	
PCDH9		0.05000273	
ABHD10		0.049995713	
KIR2DS4		0.049981795	
SMURF2P1		0.049965624	
RP11-90B9.2		0.049955092	
FHIT		0.049954306	
MRPS28		0.04994389	
ZNF75A		0.049942877	
ARHGEF9		0.04992657	
CTC-501O10.1		0.04991805	
RP11-108L7.4		0.04990694	
PRDM8		0.049859554	
ARNT		0.04985011	
RP11-161M6.3		0.049848698	
AC009120.6		0.049836047	
EXOG		0.04982228	
ABL1		0.04981557	
AC107983.4		0.049812157	
POLR2D		0.04978284	
NECAP1		0.049775425	
WDR11		0.049771506	
KLHL11		0.049767632	
ZNF227		0.04976642	
NEK3		0.049761742	
ENPP5		0.04976061	
MX2		0.049752314	
SDHAF3		0.049751423	
CEP135		0.04973056	
DNAJC9-AS1		0.049715783	
SLC15A2		0.049714036	
IL11RA		0.049703926	
DNAJC27		0.049691103	
THAP5		0.04967716	
ZNF391		0.04966035	
MECP2		0.049640384	
ATP8B4		0.049634866	
DARS		0.049612653	
LINC00899		0.04958421	
GTPBP10		0.049564794	
CD46		0.049560215	
RP11-214K3.23		0.04955597	
LIN9		0.049549825	
HMGB1P5		0.04953899	
TBCK		0.049534045	
CEP162		0.04952713	
AC068580.5		0.049450636	
KCTD9		0.049414977	
SC5D		0.04941107	
SNED1		0.049404815	
GUF1		0.049384058	
UTP18		0.049370456	
LINC01004		0.04936848	
GUSBP1		0.049346603	
KIAA1586		0.0493413	
ANKH		0.049337853	
C12orf45		0.049324293	
APOBEC3A		0.049304895	
HMGB3P4		0.049246386	
AC026271.5		0.049234662	
FBXO41		0.049227647	
CCDC88A		0.049225975	
RP11-486O12.2		0.049219076	
GLOD4		0.04920056	
FBXO32		0.049121793	
RIMKLB		0.04909017	
MDS2		0.049088433	
PTGDR2		0.049080446	
RP11-723O4.2		0.049078405	
PLEKHG4		0.049069457	
AKAP13		0.049068406	
TMEM87A		0.049059484	
RP1-206D15.5		0.049054977	
ZXDA		0.04905099	
TRAJ28		0.049047377	
TOPORS		0.04901098	
SLC25A12		0.048994064	
HCG18		0.048985176	
ZNF772		0.04897698	
RP11-18H7.1		0.048975796	
CRTC3		0.04896749	
EIF2AK4		0.048961297	
ZMYND8		0.048917208	
IGHV3-32		0.048911437	
CDCA7		0.04890848	
TRAPPC11		0.048887108	
WRN		0.048865933	
C5orf22		0.048846256	
ZMYM1		0.048839614	
RP11-297B17.3		0.048817154	
POLR2M		0.048812352	
CBR4		0.048812337	
SEPT11		0.048796773	
POLR2KP1		0.04877561	
PSMD5		0.048767097	
LSS		0.04876647	
NCK1		0.048759535	
ZBTB24		0.04868535	
LACTB2		0.048683345	
SRP19		0.048671722	
RP11-702B10.2		0.04865873	
RPL7L1		0.04864477	
TMEM39A		0.048643712	
RNU6-90P		0.04863222	
NARS2		0.04862854	
PFN2		0.04862076	
PKD1		0.048615076	
DDX6		0.048599657	
TFDP1		0.048599184	
SC22CB-1E7.1		0.04859163	
ZNF720		0.04856292	
GFM1		0.04855696	
MIR17HG		0.04854883	
USMG5		0.048530996	
NDFIP1		0.04851824	
ZNF852		0.048501365	
ASB1		0.04848333	
HYOU1		0.04846417	
ZFAND6		0.048455846	
RP11-693J15.5		0.04845513	
ZNF195		0.048452824	
STYK1		0.048434075	
PRKX		0.048429046	
CHTOP		0.048415538	
IPO5		0.048402052	
AC002116.7		0.048387635	
TRAJ48		0.048378658	
MED1		0.048363693	
LNPEP		0.04833626	
ZNF347		0.048333995	
BCCIP		0.048333388	
RB1		0.048298627	
KANSL3		0.048295576	
TBCC		0.048292793	
FOXO3B		0.04828953	
RBM27		0.0482801	
DTWD1		0.048277143	
ITGAV		0.048272267	
NFATC2IP		0.048266776	
RNU6-343P		0.048238024	
RP11-649A18.12		0.048235673	
TIPARP-AS1		0.048223957	
PTGES3		0.048217226	
C5orf24		0.048212588	
LRBA		0.04819599	
CHST2		0.048185244	
RRM2B		0.04815654	
EFCAB14		0.048129983	
CTB-174O21.2		0.04812349	
BBS4		0.048114445	
DNASE1		0.04810054	
LIPA		0.04808706	
MIR600HG		0.048071697	
CSTF3		0.04807016	
SCARNA15		0.047996257	
HPS4		0.047991052	
CUL2		0.047955737	
CTC-459F4.1		0.047955405	
AC007386.3		0.047900498	
SERINC5		0.047847684	
RP11-197M22.2		0.047846407	
CTD-2201I18.1		0.047756724	
MTHFD2		0.047720846	
NHLRC2		0.047718745	
PIGBOS1		0.047711767	
RP11-298J23.8		0.047696605	
PIKFYVE		0.047691602	
WDR35		0.04766558	
HIBADH		0.047658693	
NXT2		0.047653142	
RP11-617F23.1		0.04765127	
ARSK		0.047646757	
ZNF585A		0.04763539	
NVL		0.047626548	
RP3-426I6.6		0.0476206	
MTPAP		0.047619823	
CBFB		0.04761613	
TMEM170A		0.047606975	
ZBTB44		0.0476022	
TIGIT		0.047596667	
RP5-1139B12.3		0.047581527	
FAM102B		0.04755383	
ARHGEF7		0.04755293	
HEATR3		0.04751707	
PATZ1		0.047510307	
RP11-466C23.5		0.047509898	
RN7SL566P		0.04748486	
RP11-723O4.9		0.047475915	
CACNA1I		0.047463022	
SLC25A24		0.04745391	
HCG4P7		0.04744482	
ZNF844		0.0474282	
GIMAP8		0.047421727	
DIS3L		0.04741862	
SMURF2		0.047413364	
TRGV9		0.04740716	
NLE1		0.047401067	
ZNF740		0.04739716	
FBXO28		0.047387015	
CTD-2619J13.14		0.047381986	
KLHDC7B		0.047381386	
R3HDM1		0.047371242	
RP11-326I11.3		0.047367472	
COX6CP1		0.047366522	
BPTF		0.047348853	
RP11-158K1.3		0.047336504	
RP11-564D11.3		0.047298357	
ATP2C1		0.047291223	
RP11-126L15.4		0.047286823	
PAIP2B		0.04727891	
YLPM1		0.047273103	
CD48		0.047241177	
SECISBP2L		0.04724023	
AC012363.4		0.04723262	
PHC1		0.0472152	
POLR1E		0.047207344	
ATXN1L		0.04717982	
NRSN2-AS1		0.047173504	
TRIM35		0.04717196	
KCTD7		0.047141343	
NOL9		0.04712283	
RP11-214K3.19		0.04709883	
SCRN1		0.04709243	
KDF1		0.047057077	
ORC5		0.04705584	
MFHAS1		0.04704486	
RPL39P36		0.047029853	
NOM1		0.047027804	
SGK3		0.04702766	
RP11-673C5.1		0.0470255	
SLAMF8		0.047005117	
GCN1		0.046967637	
LRIG2		0.046966814	
WHSC1		0.046962418	
HUWE1		0.04691817	
RP11-46C24.7		0.0469177	
CEBPG		0.046905223	
AE000661.37		0.046902154	
SREK1IP1		0.046900813	
CTD-2035E11.3		0.04688634	
NAA40		0.04684286	
ZNF287		0.04682753	
FKBP14		0.04682386	
STIM2		0.046819627	
RP11-382D8.3		0.04681562	
QTRT2		0.04680846	
SECISBP2		0.04680506	
RP11-378J18.8		0.0467949	
IQGAP2		0.046767093	
IL9RP3		0.046737704	
RP11-73O6.3		0.046729032	
RPS6KC1		0.046714302	
SNX9		0.046696972	
GALNT11		0.046681102	
NUPL2		0.04667729	
RAB30		0.04667193	
ATXN3		0.046661243	
LCMT2		0.046658576	
AP3M2		0.046652924	
CCNT2-AS1		0.046630606	
UTP6		0.04661383	
G3BP1		0.046600442	
LCOR		0.046595942	
SPIN3		0.046568856	
TIGD7		0.04655813	
RP11-244H3.1		0.04654394	
CASP8		0.046533007	
LINC00936		0.04652918	
SRP9P1		0.046526995	
ZNF283		0.04652698	
SCFD1		0.04652533	
ARID1B		0.046512946	
MIA3		0.04649827	
RN7SL608P		0.046482313	
GTPBP4		0.04646357	
SEC63		0.04645882	
HCG4P5		0.04645252	
DHX35		0.04644349	
ATG4A		0.046440434	
SPIN4		0.046431582	
FAM24B		0.04642811	
GFOD1		0.04641774	
ERMARD		0.0464154	
RP11-404F10.2		0.046407517	
DIEXF		0.046405904	
RP11-231G3.1		0.046402182	
PAXIP1-AS1		0.046397123	
HSD17B12		0.046388492	
C5orf15		0.04637803	
WDR48		0.046370648	
SEC11C		0.04636793	
ZNF135		0.046366904	
TMEM167A		0.046338674	
UBASH3B		0.04633166	
ABHD17AP6		0.04630443	
ZNF175		0.04628293	
PRKXP1		0.046269614	
UBXN8		0.046237852	
PDCD6IP		0.046234574	
ENO2		0.046203144	
MYLIP		0.046193283	
SLC45A3		0.046191677	
RNF214		0.04617244	
SNHG10		0.046169657	
RP5-1024N4.4		0.046161994	
HECA		0.04613833	
CHKB-AS1		0.046136577	
GRAMD4		0.04613215	
CTD-2020K17.4		0.046129152	
RP11-109D20.1		0.046119932	
WDSUB1		0.046116065	
BTF3L4		0.0461138	
RP11-166O4.6		0.04610765	
JRK		0.04610634	
FAM179B		0.04610142	
ZNF275		0.04609624	
NPHP3		0.04609549	
MAPKAPK5		0.046091206	
SLC35A5		0.046082143	
RP11-98I9.4		0.04606267	
RAD9B		0.046062645	
ZNF180		0.046061	
MEAF6		0.046049923	
ZSCAN21		0.046021156	
RP11-84D1.1		0.045991715	
IMPACT		0.04598879	
RNPS1P1		0.04595379	
TUBGCP4		0.04594956	
SSR3		0.045907035	
JMJD7-PLA2G4B		0.045905635	
LAMTOR3		0.04589785	
DUSP16		0.045892213	
ZNF512		0.045853555	
MFSD14C		0.04584415	
FBXO8		0.045823976	
ATPAF1		0.04582144	
NAB2		0.045821074	
CEP350		0.045811728	
CRACR2A		0.045804836	
TFCP2		0.045777097	
RP11-316M21.7		0.045767255	
CTC-459F4.6		0.045763645	
LIN52		0.045717526	
TIMELESS		0.04571337	
EGR1		0.045701034	
RP11-717A5.2		0.045699097	
PLAG1		0.045681488	
UPF2		0.04568115	
RP3-368A4.5		0.04565583	
EIF4E		0.04565272	
CAMSAP1		0.045645636	
PSMG4		0.04563494	
ACSM3		0.045616068	
RP11-571I18.4		0.045611784	
SYNE3		0.04560227	
LRRC37BP1		0.04559146	
GLO1		0.045586605	
SLC9B2		0.04557566	
PAXIP1-AS2		0.045570605	
HPS5		0.045554288	
GLRX		0.0455529	
ZNF251		0.04554638	
NDUFAF6		0.045545693	
KIAA1143		0.045520913	
PUM1		0.045515325	
PDE9A		0.045512896	
TMTC3		0.045499362	
RSBN1		0.045496427	
UNC93B7		0.04548496	
LINC01588		0.045473583	
ERMP1		0.045470193	
ZNF320		0.045465134	
ERCC6L2		0.04544138	
WNT10A		0.045439996	
BLM		0.0454175	
SMPDL3A		0.0453649	
PAFAH2		0.045350175	
ZNF45		0.045349933	
CTD-3025N20.3		0.04534168	
RP11-958N24.1		0.045330133	
RP1-313I6.12		0.04532443	
PSPC1		0.045311563	
GRSF1		0.045293346	
RGAG4		0.045279212	
TNFRSF10A		0.045237977	
FYN		0.04523366	
CD86		0.04521251	
RP11-473I1.9		0.04513778	
SLF1		0.045137107	
SPNS3		0.045126226	
ATP5L		0.04512378	
TRIM66		0.04512039	
SGPP1		0.045092627	
USP40		0.04508505	
XCL1		0.04508406	
SNORA13		0.04507239	
IGHV4-34		0.045071576	
IDH3A		0.045057785	
SARDH		0.045035124	
GPR15		0.045024995	
CLCC1		0.044993713	
ZNF627		0.04498252	
SCML4		0.044978928	
RP11-108M9.4		0.044973217	
GART		0.04497034	
TIMD4		0.044968367	
CGRRF1		0.04496173	
ADNP2		0.044955775	
ZNF879		0.044900138	
ZNF662		0.044887636	
TRIM33		0.04488594	
IL3RA		0.044861436	
ZNF404		0.044857167	
AKAP8		0.044856694	
GDF11		0.044828147	
CCDC121		0.044820454	
NPC1		0.04480969	
SPPL2A		0.044805687	
NNT		0.044803593	
EEF1DP7		0.044802297	
ANKRD17		0.0448008	
TMEM51		0.044789072	
RNASEH2B		0.044775546	
CTD-2023M8.1		0.04475607	
DIP2C		0.04475026	
CD83		0.0447437	
DGKD		0.04474192	
MCM6		0.044722896	
RP11-395I6.3		0.044703312	
LRIF1		0.04469023	
ABRACL		0.04466266	
FAM156B		0.04464955	
IARS2		0.044647805	
RP11-89F3.2		0.04462664	
POGK		0.04461801	
MERTK		0.044609647	
ZDHHC20		0.044607226	
LUZP1		0.04458835	
GAS6-AS1		0.044586245	
CTD-2031P19.4		0.044579666	
YPEL1		0.04455375	
TMEM268		0.04453059	
AARS		0.044494186	
RP11-33I11.3		0.044483937	
RP11-474D14.2		0.044481594	
DENND1B		0.044466786	
MRPL22		0.044465683	
CCDC136		0.044460464	
RP4-740C4.7		0.044454042	
FBXO33		0.044444844	
NCAM1		0.04444364	
BANK1		0.04443295	
TEC		0.044419214	
AC025335.1		0.044402428	
RP11-902B17.1		0.044383433	
RP5-1021I20.1		0.044376846	
LINC01560		0.044369947	
AF131215.9		0.044362873	
ZBTB2		0.0443542	
PRSS57		0.044346016	
RP11-531H8.2		0.044345267	
LINC01402		0.044312645	
NOL4L		0.04428537	
MCCC1		0.0442812	
PPFIA4		0.0442796	
HEXB		0.044276446	
CTD-2201E18.3		0.044274703	
TCF4		0.044267416	
NIP7		0.044223633	
CBX6		0.044194907	
RP11-686D22.7		0.04414943	
SRP14-AS1		0.04414194	
GLTSCR1		0.044119917	
ASB2		0.04411805	
SP110		0.04410939	
BBS2		0.044101153	
MRPL13		0.044090066	
ZNF714		0.04407925	
FASN		0.04405392	
HAUS2		0.044019453	
LYPD3		0.044018995	
RBM45		0.044006247	
RP11-278C7.1		0.044001494	
GKAP1		0.043980118	
ERI2		0.04397986	
SPDYE18		0.04396532	
SUPV3L1		0.043929238	
CTD-2574D22.4		0.04392773	
CTD-2196E14.6		0.04390192	
RNF139-AS1		0.04389682	
ANKRD36C		0.04388731	
PPARA		0.043881223	
WDR44		0.04388101	
WDR4		0.043870077	
TSNAX		0.043865744	
SLC30A1		0.043826103	
ORAOV1		0.0438093	
GNRH1		0.043804426	
ALMS1		0.04378917	
MRPL19		0.043787293	
BTG1P1		0.043786332	
RPS15A		0.043784615	
DERL1		0.043781713	
ITPR1-AS1		0.043780897	
IGLV5-37		0.043779023	
NUP43		0.04375365	
ELMSAN1		0.04375158	
NAA25		0.04374693	
UGDH		0.043690722	
TFDP2		0.043685004	
ALDH5A1		0.043684963	
SCAF4		0.043660875	
HENMT1		0.043645743	
ACAT1		0.043641206	
NGDN		0.043633632	
PALD1		0.043612156	
BLOC1S5		0.043586995	
AKAP12		0.043556213	
FRS2		0.04352062	
ZNF280C		0.043516926	
RNA5SP260		0.043503404	
ALG10		0.043494277	
CHEK2		0.04347495	
DZIP3		0.04346783	
MIR331		0.043461528	
DARS2		0.043454967	
RNU6-1262P		0.043440334	
DNAJC9		0.0433618	
PAIP1P1		0.043357078	
RBM11		0.04333021	
FNIP2		0.04330764	
CDK2		0.04330383	
PSMD14		0.04329572	
RP11-118B22.4		0.043288156	
CLOCK		0.043275107	
REST		0.04326578	
SNORD12C		0.043264408	
SYNGAP1		0.04326241	
STAG3L3		0.043226067	
AASS		0.04322219	
ZNF570		0.04321782	
CEP85		0.04320849	
ARHGAP17		0.043188248	
FAM114A2		0.043188006	
GTF2H2B		0.043152075	
C11orf63		0.04312861	
USP42		0.04308169	
FBXL17		0.0430786	
RUFY2		0.04307306	
ZNF613		0.043063533	
RPRD2		0.043053567	
DCLRE1A		0.043053247	
COL19A1		0.043032598	
RNF2		0.04302986	
MTMR4		0.04302555	
RP11-63E5.6		0.043011565	
CTD-2287O16.1		0.043011036	
RP11-242C19.2		0.043005846	
RP11-417L19.4		0.04300519	
QRSL1		0.04298923	
ZMAT3		0.042977538	
ATF7IP		0.042973828	
EIF3M		0.04296719	
KBTBD6		0.042959258	
SLC20A1		0.042958554	
TRIM23		0.04295347	
CTD-3076O17.1		0.042943064	
SMIM10L1		0.04291101	
NUDT15		0.04290465	
RNA5SP82		0.04290046	
DNASE1L3		0.042897973	
LINC01146		0.042886183	
CD1C		0.042847537	
NAPEPLD		0.042845074	
ZNF235		0.0428414	
PRPF40B		0.042840436	
ANKRD36BP2		0.042830326	
CTC-425O23.2		0.04282103	
ZNF793		0.04281202	
RP11-348F1.3		0.042809077	
RP11-876N24.1		0.04280026	
KATNA1		0.04279248	
PGAP1		0.04277585	
RFWD3		0.042761948	
ZNF546		0.042748287	
ANAPC1		0.042742297	
MIR4645		0.042742074	
PAQR3		0.04273152	
ACTR8		0.042729486	
DCAF7		0.042724404	
RALGPS2		0.042684615	
CCDC191		0.04268227	
PSPHP1		0.042670622	
PARP10		0.042658664	
PPP1R13B		0.04264505	
RP11-43F13.1		0.04259689	
RP13-131K19.6		0.042592872	
RP11-690D19.3		0.04258487	
TTC17		0.042583507	
B4GALNT4		0.04257607	
CTD-3203P2.1		0.042575743	
STRAP		0.04255251	
CTA-292E10.6		0.042536866	
RIOK1		0.042516116	
SNHG14		0.042508032	
ZNF677		0.042494155	
RP11-178F10.2		0.042491823	
GLRX2		0.04248105	
CSF1		0.042474303	
CSNK1A1		0.042418066	
TCEAL1		0.04241556	
ERCC3		0.04240509	
HAR1B		0.04238067	
C5orf51		0.042373754	
RP11-175P13.3		0.042371433	
RP11-459I19.1		0.04235267	
CLEC4C		0.042328037	
CWC15		0.04230238	
H6PD		0.04229657	
RP11-473M20.16		0.04229453	
TMEM57		0.04228862	
INO80D		0.042269286	
NEK4		0.042259946	
SYNJ2		0.042223327	
IPO9		0.042218115	
RP11-12D24.6		0.042215936	
SPICE1		0.042215206	
C1orf131		0.042206775	
UBASH3A		0.04219268	
NDUFS5		0.042185884	
CEP70		0.042181335	
MAP3K14-AS1		0.042175233	
RP11-81K2.1		0.042134557	
TMEM41B		0.042133648	
AK9		0.04211349	
IL12RB2		0.042111285	
ODF2		0.042096272	
KMT2E		0.042088106	
PDCD2		0.0420785	
UTP20		0.042070694	
RP11-661C3.2		0.04204854	
FBXW8		0.04203568	
AC009133.17		0.042029615	
POMK		0.042006083	
DPP8		0.041992262	
RIDA		0.041978173	
CCSER2		0.0419739	
AC104634.3		0.0419664	
NUDT4		0.041961633	
AP000350.5		0.0419412	
ASH1L		0.041937985	
ABHD17C		0.04192215	
EFCAB7		0.041913886	
ZMYM4		0.04190794	
CTSL		0.041904036	
RPS12P27		0.04189843	
OCLM		0.04188654	
COA1		0.041879226	
HSD17B4		0.041855216	
NDUFAF5		0.041851126	
LIG1		0.041838884	
RP11-347C18.3		0.041807763	
NLRP2		0.041802566	
SHQ1		0.041790634	
MIR3138		0.04178148	
TATDN3		0.04177966	
GPATCH2L		0.041749388	
L2HGDH		0.04171862	
CTA-445C9.14		0.041710254	
LINC00909		0.041708272	
POLR3F		0.04170653	
FAM83D		0.041705538	
RP11-38L15.3		0.041697443	
NCAPD2		0.04169556	
RNU2-6P		0.041692782	
SLC39A14		0.04166065	
BCL7A		0.0416549	
WDR76		0.041645065	
DLAT		0.04163617	
RRAGB		0.041613713	
HLA-DRB5		0.04159034	
EXD2		0.04158233	
RNU6ATAC24P		0.04156221	
ATP23		0.041536517	
PLEKHA8		0.041523583	
RP11-460N20.4		0.041520584	
FMN1		0.041518062	
SCAMP1-AS1		0.04150746	
RP1-266L20.9		0.04148516	
SKIL		0.04147996	
PTBP2		0.04146289	
GNE		0.041462574	
SNORD99		0.04143651	
EXOC2		0.041416984	
METTL23		0.041414984	
MAP9		0.041394845	
RPL23P2		0.04138346	
HERC1		0.041369215	
NRIP1		0.04136811	
GOLGA8O		0.041358583	
FAM200A		0.04135427	
MCM3AP		0.041345317	
TES		0.041317936	
CMC1		0.04129687	
CNN3		0.04121743	
KLHL24		0.041212145	
RAB18		0.04121208	
RIC1		0.04120177	
PCBD2		0.041199	
TOMM20P2		0.041188065	
TSPOAP1-AS1		0.041181996	
TMEM255A		0.041170504	
EEF1A1P19		0.04116993	
MSI2		0.04115738	
ZNF350		0.04114837	
LARP1B		0.041145056	
AGO3		0.041144688	
KLHL15		0.04113285	
DFFB		0.041116003	
GNB4		0.04110273	
E2F5		0.041096706	
PPP4R3A		0.04109022	
FAM173B		0.04104882	
ZNF140		0.041034196	
AL122127.25		0.041028082	
ZNF615		0.041002415	
C10orf2		0.04098412	
RFX3		0.040981695	
ZNF329		0.04098116	
ZNF587		0.040979255	
CCDC138		0.04097252	
PRPS1		0.04095371	
YEATS2		0.040946364	
DDX54		0.04094356	
USP32P3		0.040941905	
PPAT		0.04093057	
RP11-799D4.4		0.04092625	
RP11-259N19.1		0.040892795	
AFG3L1P		0.0408363	
C12orf65		0.040817697	
MLLT3		0.040793408	
PMPCB		0.04076223	
ZNF813		0.040754642	
GSTCD		0.040745314	
HEATR6		0.040723745	
OPN3		0.040720697	
RP11-356I2.4		0.040700532	
RP11-403I13.10		0.04069581	
NINL		0.040682442	
RNU6-100P		0.04066699	
RANP1		0.040652994	
ZNF443		0.040647537	
CEP152		0.040646147	
ZNF835		0.04064181	
AQR		0.040630147	
RP11-127B20.2		0.04059144	
TRMT10A		0.04058769	
SAP30L-AS1		0.040573686	
TROVE2		0.040552963	
CHN2		0.040537387	
SARM1		0.040507376	
PLEKHA7		0.04050379	
SMAD7		0.040501095	
ZNF248		0.04049829	
RP11-700J17.2		0.040484536	
TULP4		0.040469956	
CTD-2528L19.6		0.040465284	
OXR1		0.040462125	
SMN1		0.04044882	
GCFC2		0.040427133	
ATP6V0A2		0.040424336	
LINC01550		0.040414475	
PDCL		0.040408544	
ZNF445		0.040400613	
FBXO22		0.04036081	
PRKAG2		0.04034364	
ORC4		0.040333632	
MINA		0.04032353	
SFMBT1		0.040323153	
RNF13		0.040319685	
RP11-497H17.1		0.040314768	
ZNF711		0.040294524	
ZMYM3		0.040284634	
ATRN		0.04027636	
ANP32B		0.040258806	
ZNF781		0.040243976	
IPO8		0.0401897	
PGGT1B		0.04016058	
ZC3H8		0.040155105	
GEMIN5		0.040151905	
AC010468.1		0.040133532	
RP11-367E12.4		0.04012531	
SIGLEC20P		0.04012482	
CNOT11		0.04011363	
SFR1		0.04009991	
SP3		0.040096432	
SFXN1		0.04006616	
C14orf166		0.04003462	
SHMT1		0.04003175	
AC007879.5		0.04002322	
EPHA1-AS1		0.039999966	
FZD1		0.039994445	
CTNNB1		0.039982006	
SLC39A11		0.039978895	
CTD-2302E22.5		0.039955303	
NDFIP2		0.0399152	
DNHD1		0.03989444	
NUDT3		0.039882615	
MGAT3		0.039853785	
DNAJC13		0.039848063	
MCPH1		0.039832596	
MFAP3		0.039823744	
PDE4D		0.03981332	
ZNF708		0.039795686	
NUP93		0.039786413	
POLR3D		0.039780818	
C4orf33		0.03976538	
ZNF555		0.039750513	
RNA5SP352		0.03973176	
DNAJC1		0.03973111	
FAM76A		0.039720435	
NCOA5		0.03971502	
TRAK2		0.039712988	
SLC4A8		0.03971096	
YOD1		0.03970675	
RPL4P1		0.03970117	
ATG16L1		0.03970019	
ALG10B		0.03968726	
TRBV5-4		0.039683584	
CFH		0.039681397	
ZSCAN9		0.03966829	
DDX27		0.03966691	
YES1		0.03963957	
SF3B3		0.039604977	
RP11-400F19.18		0.03959639	
RPS7P11		0.03959628	
KIF5B		0.039586157	
UBE2L6		0.039569788	
RP11-372K14.2		0.039551113	
TLE1		0.039548814	
DOCK11		0.03954758	
RSF1		0.039540008	
JAK2		0.03951528	
NR4A1		0.03950787	
PER3		0.03950437	
RP11-361D15.2		0.039472625	
GMPS		0.039457906	
ZNF432		0.03944195	
MPP5		0.03943051	
CRLF3		0.03942922	
RP11-298J23.9		0.039424803	
ZNF549		0.03941862	
RP11-6L6.2		0.039399445	
EAPP		0.03937446	
PAIP2		0.03936311	
CTC-523E23.4		0.03936151	
GOLGA5		0.039360568	
MUC20		0.0393579	
ARV1		0.03932801	
CTSK		0.03932403	
RP11-57H14.4		0.03931409	
THOC7		0.039313577	
CD40LG		0.039313287	
DNAJA2		0.03931132	
RP11-199F11.2		0.039302412	
GATC		0.039301373	
ARL6IP1		0.039274823	
PPRC1		0.03925374	
